b'Kushimoto',b'Japan',KUJ,,
b'Kwai Harbour',b'Solomon Islands',KWR,,
b'Kwun Tong',b'Hong Kong',KTZ,,
b'Larsen Bay',b'United States',KLN,,
b'Mandji',b'Gabon',KMD,,
b'Melbourne',b'Australia',KAH,,
b'Milton Keynes',b'United Kingdom',KYN,,
b'Moser Bay',b'United States',KMY,,
b'Nanwalek',b'United States',KEB,,
b'New Koliganek',b'United States',KGK,,
b'Olga Bay',b'United States',KOY,,
b'Ouzinkie',b'United States',KOZ,,
b'Parks',b'United States',KPK,,
b'Pauloff Harbor',b'United States',KPH,,
b'Perryville',b'United States',KPV,,
b'Point Baker',b'United States',KPB,,
b'Quinhagak',b'United States',KWN,,
"b'Sandy River, AK'",b'United States',KSR,,
b'Tampa',b'United States',KYO,,
b'Teller Mission',b'United States',KTS,,
"b'Thorne Bay, AK'",b'United States',KTB,,
b'Yalumet',b'Papua New Guinea',KYX,,
b'Yangoonabie',b'Australia',KYB,,
b'Yasuru',b'Papua New Guinea',KSX,,
b'Yongai',b'Papua New Guinea',KGH,,
b'Redhill',b'United Kingdom',KRH,EGKR,
b'Klaip\xc4\x97da',b'Lithuania',KLJ,EYKL,
"b""N'Djol\xc3\xa9""",b'Gabon',KDJ,FOGJ,
b'Kadugli',b'Sudan',KDX,HSLI,
b'Cloudbreak Village',b'Australia',KFE,YFDF,
b'Khoy',b'Iran',KHY,OITK,
b'Kirensk',b'Russia',KCK,UIKK,
b'Kurgan-Tyube',b'Tajikistan',KQT,UTDT,
b'Galle',b'Sri Lanka',KCT,VCCK,
b'Nakhon Pathom',b'Thailand',KDT,VTBK,
b'Lonely',b'United States',LNI,PALN,
b'Los Menucos',b'Argentina',LMD,,
b'Limbunya',b'Australia',LIB,,
b'Losuia',b'Papua New Guinea',LSA,AYKA,
b'Londolovit',b'Papua New Guinea',LNV,AYKY,
b'Nadzab',b'Papua New Guinea',LAE,AYNZ,
b'Alluitsup Paa',b'Greenland',LLU,BGAP,
b'La Chorrera',b'Colombia',LCR,,
b'Aklavik',b'Canada',LAK,CYKD,
b'Laghouat',b'Algeria',LOO,DAUL,
b'Lagos',b'Nigeria',LOS,DNMM,
b'Niamtougou',b'Togo',LRL,DXNG,
b'Lom\xc3\xa9',b'Togo',LFW,DXXX,
b'Li\xc3\xa8ge',b'Belgium',LGG,EBLG,
b'Leipzig',b'Germany',LEJ,EDDP,
b'L\xc3\xbcbeck',b'Germany',LBC,EDHL,
b'',b'Germany',LHA,EDTL,
b'Langeoog',b'Germany',LGO,EDWL,
b'Lappeenranta',b'Finland',LPP,EFLP,
b'Derry',b'United Kingdom',LDY,EGAE,
b'Lyneham',b'United Kingdom',LYE,EGDL,
b'Lerwick',b'United Kingdom',LWK,EGET,
b'Liverpool',b'United Kingdom',LPL,EGGP,
b'London',b'United Kingdom',LTN,EGGW,
b'London',b'United Kingdom',LGW,EGKK,
b'London',b'United Kingdom',LCY,EGLC,
b'London',b'United Kingdom',LHR,EGLL,
"b'Lydd, Ashford'",b'United Kingdom',LYX,EGMD,
b'Leeds',b'United Kingdom',LBA,EGNM,
b'Lerwick',b'United Kingdom',LSI,EGPB,
b'Lossiemouth',b'United Kingdom',LMO,EGQS,
b'Lakenheath',b'United Kingdom',LKZ,EGUL,
b'Lelystad',b'Netherlands',LEY,EHLE,
b'Leeuwarden',b'Netherlands',LWR,EHLW,
b'Leiden',b'Netherlands',LID,EHVB,
b'Letterkenny',b'Ireland',LTR,EILT,
b'Luxembourg',b'Luxembourg',LUX,ELLX,
b'Leknes',b'Norway',LKN,ENLK,
b'Lakselv',b'Norway',LKL,ENNA,
b'Longyearbyen',b'Norway',LYR,ENSB,
b'\xc5\x81\xc3\xb3d\xc5\xba',b'Poland',LCJ,EPLL,
b'Lidk\xc3\xb6ping',b'Sweden',LDK,ESGL,
b'',b'Sweden',LYC,ESNL,
b'Lule\xc3\xa5',b'Sweden',LLA,ESPA,
b'Link\xc3\xb6ping',b'Sweden',LPI,ESSL,
b'Liep\xc4\x81ja',b'Latvia',LPX,EVLA,
b'Lime Acres',b'South Africa',LMR,FALC,
b'Londolozi',b'South Africa',LDZ,FALD,
b'Lusikisiki',b'South Africa',LUJ,FALK,
b'Louis Trichardt',b'South Africa',LCD,FALO,
b'Ladysmith',b'South Africa',LAY,FALY,
b'Malelane',b'South Africa',LLE,FAMN,
b'Tzaneen',b'South Africa',LTA,FATZ,
b'Lague',b'Congo (Brazzaville)',LCO,FCBL,
b'Livingstone',b'Zambia',LVI,FLLI,
b'Lukulu',b'Zambia',LXU,FLLK,
b'Lusaka',b'Zambia',LUN,FLLS,
b'Luanda',b'Angola',LAD,FNLU,
b'Luena',b'Angola',LUO,FNUE,
b'Lambarene',b'Gabon',LBQ,FOGR,
b'Libreville',b'Gabon',LBV,FOOL,
b'Lastourville',b'Gabon',LTL,FOOR,
b'Lai',b'Chad',LTC,FTTH,
b'Lilongwe',b'Malawi',LLW,FWKI,
b'Likoma Island',b'Malawi',LIX,FWLK,
b'Salima',b'Malawi',LMB,FWSM,
b'Lebakeng',b'Lesotho',LEF,FXLK,
b'Leribe',b'Lesotho',LRB,FXLR,
b'Lesobeng',b'Lesotho',LES,FXLS,
b'Luderitz',b'Namibia',LUD,FYLZ,
b'Luozi',b'Congo (Kinshasa)',LZI,FZAL,
b'Lusanga',b'Congo (Kinshasa)',LUS,FZCE,
b'Libenge',b'Congo (Kinshasa)',LIE,FZFA,
b'',b'Congo (Kinshasa)',LIQ,FZGA,
b'Luiza',b'Congo (Kinshasa)',LZA,FZUG,
b'Lodja',b'Congo (Kinshasa)',LJA,FZVA,
b'Lusambo',b'Congo (Kinshasa)',LBO,FZVI,
b'Gran Canaria Island',b'Spain',LPA,GCLP,
b'Rio Dulce',b'Guatemala',LCF,MGRD,
b'',b'Guinea',LEK,GULB,
b'Aurora',b'Suriname',LDO,SMDO,
b'Kelafo',b'Ethiopia',LFO,HAKL,
b'Lalibela',b'Ethiopia',LLI,HALL,
b'Luxor',b'Egypt',LXR,HELX,
b'Lokichoggio',b'Kenya',LKG,HKLK,
b'Lodwar',b'Kenya',LOK,HKLO,
b'Lamu',b'Kenya',LAU,HKLU,
b'Loyengalani',b'Kenya',LOY,HKLY,
b'',b'Libya',LMQ,HLMB,
b'Ghadames',b'Libya',LTD,HLTD,
b'Lindi',b'Tanzania',LDI,HTLI,
b'Lake Manyara National Park',b'Tanzania',LKY,HTLM,
b'Kelila-Papua Island',b'Indonesia',LLN,,
b'Lewoleba-Lembata Island',b'Indonesia',LWE,,
b'Lunyuk-Simbawa Island',b'Indonesia',LYK,,
b'Lyndonville',b'United States',LLX,KCDA,
b'Liboi',b'Kenya',LBK,,
b'Lake Baringo',b'Kenya',LBN,,
b'Lake Rudolf',b'Kenya',LKU,,
b'Lafayette',b'United States',LAF,KLAF,
b'Lansing',b'United States',LAN,KLAN,
b'Laramie',b'United States',LAR,KLAR,
b'Las Vegas',b'United States',LAS,KLAS,
b'Los Angeles',b'United States',LAX,KLAX,
b'Lubbock',b'United States',LBB,KLBB,
b'Latrobe',b'United States',LBE,KLBE,
b'North Platte',b'United States',LBF,KLBF,
b'Liberal',b'United States',LBL,KLBL,
b'Lake Charles',b'United States',LCH,KLCH,
b'Lebanon',b'United States',LEB,KLEB,
b'Lexington',b'United States',LEX,KLEX,
b'Lafayette',b'United States',LFT,KLFT,
b'New York',b'United States',LGA,KLGA,
b'Long Beach',b'United States',LGB,KLGB,
b'Little Rock',b'United States',LIT,KLIT,
b'Klamath Falls',b'United States',LMT,KLMT,
b'Lincoln',b'United States',LNK,KLNK,
b'Lancaster',b'United States',LNS,KLNS,
b'Laredo',b'United States',LRD,KLRD,
b'Las Cruces',b'United States',LRU,KLRU,
b'La Crosse',b'United States',LSE,KLSE,
b'Cincinnati',b'United States',LUK,KLUK,
b'Lewisburg',b'United States',LWB,KLWB,
b'Lewiston',b'United States',LWS,KLWS,
b'Lewistown',b'United States',LWT,KLWT,
b'Lynchburg',b'United States',LYH,KLYH,
b'Spratley Islands',b'China',LAC,,
b'Larnarca',b'Cyprus',LCA,LCLK,
b'Loncopue',b'Argentina',LCP,,
b'Lo\xc5\xa1inj',b'Croatia',LSZ,LDLO,
b'Almer\xc3\xada',b'Spain',LEI,LEAM,
b'Culleredo',b'Spain',LCG,LECO,
b'Le\xc3\xb3n',b'Spain',LEN,LELN,
b'Montferrer / Castellb\xc3\xb2',b'Spain',LEU,LESU,
b'La Rochelle/\xc3\x8ele de R\xc3\xa9',b'France',LRH,LFBH,
b'Limoges/Bellegarde',b'France',LIG,LFBL,
b'Tarbes/Lourdes/Pyr\xc3\xa9n\xc3\xa9es',b'France',LDE,LFBT,
b'Albi/Le S\xc3\xa9questre',b'France',LBI,LFCI,
b'Le Puy/Loudes',b'France',LPY,LFHP,
b'Lyon',b'France',LYS,LFLL,
b'Lyon/Bron',b'France',LYN,LFLY,
b'Le Havre/Octeville',b'France',LEH,LFOH,
b'Laval/Entrammes',b'France',LVA,LFOV,
b'Paris',b'France',LBG,LFPB,
b'Lille/Lesquin',b'France',LIL,LFQQ,
b'La Baule-Escoublac',b'France',LBY,LFRE,
b'Lorient/Lann/Bihou\xc3\xa9',b'France',LRT,LFRH,
b'Landivisiau',b'France',LDV,LFRJ,
b'Le Mans/Arnage',b'France',LME,LFRM,
b'Lannion',b'France',LAI,LFRO,
b'La M\xc3\xb4le',b'France',LTT,LFTZ,
b'Leros Island',b'Greece',LRS,LGLE,
b'Limnos Island',b'Greece',LXS,LGLM,
b'Larisa',b'Greece',LRA,LGLR,
b'',b'Papua New Guinea',LGN,,
b'',b'Italy',LCC,LIBN,
b'Lampedusa',b'Italy',LMP,LICD,
b'Milan',b'Italy',LIN,LIML,
b'Lucca',b'Italy',LCV,LIQL,
b'Ljubljana',b'Slovenia',LJU,LJLJ,
b'',b'Papua New Guinea',LNC,,
b'',b'Papua New Guinea',LNF,,
b'',b'Papua New Guinea',LNM,,
b'Fort Rucker Ozark',b'United States',LOR,KLOR,
b'Linz',b'Austria',LNZ,LOWL,
b'Lisbon',b'Portugal',LIS,LPPT,
b'Lathrop',b'United States',LRO,,
b'Lugano',b'Switzerland',LUG,LSZA,
b'Latrobe',b'Australia',LTB,,
b'Lu\xc4\x8denec',b'Slovakia',LUE,LZLU,
b'La Romana',b'Dominican Republic',LRM,MDLR,
b'Likiep Island',b'Marshall Islands',LIK,,
b'Lae Island',b'Marshall Islands',LML,,
b'La Ceiba',b'Honduras',LCE,MHLC,
b'La Esperanza',b'Honduras',LEZ,MHLE,
b'L\xc3\xa1zaro C\xc3\xa1rdenas',b'Mexico',LZC,MMLC,
b'Los Mochis',b'Mexico',LMM,MMLM,
b'La Paz',b'Mexico',LAP,MMLP,
b'Loreto',b'Mexico',LTO,MMLT,
b'',b'Mexico',LOV,MMMV,
b'Liberia',b'Costa Rica',LIR,MRLB,
b'Los Chiles',b'Costa Rica',LSL,MRLC,
b'Puerto Limon',b'Costa Rica',LIO,MRLM,
b'Pinar del Rio',b'Cuba',LCL,MULM,
b'Little Cayman',b'Cayman Islands',LYB,MWCL,
b'Long Banga',b'Malaysia',LBP,,
b'Long Lama',b'Malaysia',LLM,,
b'Bureta',b'Fiji',LEV,NFNB,
b'Laucala Island',b'Fiji',LUC,NFNH,
b'Lakeba Island',b'Fiji',LKB,NFNK,
b'',b'Fiji',LBS,NFNL,
b'Longana',b'Vanuatu',LOD,NVSG,
b'Lamap',b'Vanuatu',LPM,NVSL,
b'Lamen Bay',b'Vanuatu',LNB,NVSM,
b'Lonorore',b'Vanuatu',LNE,NVSO,
b'Lifou',b'New Caledonia',LIF,NWWL,
b'Qala-I-Naw',b'Afghanistan',LQN,OAQN,
b'',b'Iran',LVP,OIBV,
b'Lar',b'Iran',LRR,OISL,
b'Faisalabad',b'Pakistan',LYP,OPFA,
b'Lahore',b'Pakistan',LHE,OPLA,
b'Loralai',b'Pakistan',LRG,OPLL,
b'Latakia',b'Syria',LTK,OSLK,
b'Cape Lisburne',b'United States',LUR,PALU,
b'Lumi',b'Papua New Guinea',LMI,AYLU,
b'Lake Murray',b'Papua New Guinea',LMY,AYLM,
b'Lihue',b'United States',LIH,PHLI,
b'Kalaupapa',b'United States',LUP,PHLU,
b'Lanai City',b'United States',LNY,PHNY,
b'Laoag City',b'Philippines',LAO,RPLI,
b'Legazpi City',b'Philippines',LGP,RPLP,
b'',b'Philippines',LBX,RPLU,
b'Smolensk',b'Russia',LNX,UUBS,
b'Lopez',b'United States',LPS,,S31
b'La Cumbre',b'Argentina',LCM,SACC,
b'La Plata',b'Argentina',LPG,SADL,
b'Malargue',b'Argentina',LGS,SAMM,
b'San Luis',b'Argentina',LUQ,SAOU,
b'Las Lomitas',b'Argentina',LLS,SATK,
b'Las Heras',b'Argentina',LHS,SAVH,
b'Len\xc3\xa7\xc3\xb3is',b'Brazil',LEC,SBLE,
b'Lages',b'Brazil',LAJ,SBLJ,
b'Lins',b'Brazil',LIP,SBLN,
b'Londrina',b'Brazil',LDB,SBLO,
b'Bom Jesus Da Lapa',b'Brazil',LAZ,SBLP,
b'Los Andes',b'Chile',LOB,SCAN,
b'Los Angeles',b'Chile',LSQ,SCGE,
b'Cochrane',b'Chile',LGR,SCHR,
b'La Serena-Coquimbo',b'Chile',LSC,SCSE,
b'Lago Agrio',b'Ecuador',LGQ,SENL,
b'La Toma (Catamayo)',b'Ecuador',LOH,SETM,
b'Puerto Legu\xc3\xadzamo',b'Colombia',LQM,SKLG,
b'La Pedrera',b'Colombia',LPD,SKLP,
b'Leticia',b'Colombia',LET,SKLT,
b'La Paz / El Alto',b'Bolivia',LPB,SLLP,
b'Leopoldina',b'Brazil',LEP,SNDN,
b'Livramento Do Brumado',b'Brazil',LVB,SNLB,
b'Saint-Laurent-du-Maroni',b'French Guiana',LDX,SOOM,
b'Lima',b'Per\xc3\xba',LIM,SPIM,
b'Guayabal',b'Venezuela',LPJ,SVAS,
b'Paraguan\xc3\xa1',b'Venezuela',LSP,SVJC,
b'',b'Venezuela',LFR,SVLF,
b'Los Roques',b'Venezuela',LRV,SVRS,
b'L\xc3\xa1brea',b'Brazil',LBR,SWLB,
b'Lumid Pau',b'Guyana',LUB,SYLP,
b'Lethem',b'Guyana',LTM,SYLT,
b'Les Saintes',b'Guadeloupe',LSS,TFFS,
b'Lushoto',b'Tanzania',LUY,,
b'Gyumri',b'Armenia',LWN,UDSG,
b'Lviv',b'Ukraine',LWO,UKLL,
b'St. Petersburg',b'Russia',LED,ULLI,
b'Khudzhand',b'Tajikistan',LBD,UTDL,
b'Lipetsk',b'Russia',LPK,UUOL,
b'Lagunillas',b'Venezuela',LGY,,
b'La Guaira',b'Venezuela',LAG,,
b'Malda',b'India',LDA,VEMH,
b'',b'India',LUH,VILD,
b'Lucknow',b'India',LKO,VILK,
b'Luang Phabang',b'Laos',LPQ,VLLB,
b'Luang Namtha',b'Laos',LXG,VLLN,
b'Lamidanda',b'Nepal',LDN,VNLD,
b'Lukla',b'Nepal',LUA,VNLK,
b'Langtang',b'Nepal',LTG,VNLT,
b'',b'Thailand',LPT,VTCL,
b'',b'Thailand',LOE,VTUL,
b'Loikaw',b'Burma',LIW,VYLK,
b'Lashio',b'Burma',LSH,VYLS,
b'Lereh-Papua Island',b'Indonesia',LHI,WAJL,
b'Mulia-Papua Island',b'Indonesia',LII,WAJM,
b'Luwok-Celebes Island',b'Indonesia',LUW,WAMW,
b'Labuha-Halmahera Island',b'Indonesia',LAH,WAPH,
b'Langgur-Seram Island',b'Indonesia',LUV,WAPL,
b'Labuan Bajo-Flores Island',b'Indonesia',LBJ,WATO,
b'Long Semado',b'Malaysia',LSM,WBGD,
b'Long Datih',b'Malaysia',LGL,WBGF,
b'Limbang',b'Malaysia',LMN,WBGJ,
b'Long Sukang',b'Malaysia',LSU,WBGU,
b'Lawas',b'Malaysia',LWY,WBGW,
b'Lahad Datu',b'Malaysia',LDU,WBKD,
b'Labuan',b'Malaysia',LBU,WBKL,
b'Lhok Sukon-Sumatra Island',b'Indonesia',LSX,WITL,
b'Lhok Seumawe-Sumatra Island',b'Indonesia',LSW,WITM,
b'Langkawi',b'Malaysia',LGK,WMKL,
b'Larantuka-Flores Island',b'Indonesia',LKA,WRKL,
b'Long Bawan-Borneo Island',b'Indonesia',LBW,WRLB,
b'Long Apung-Borneo Island',b'Indonesia',LPU,WRLP,
b'',b'Australia',LCN,YBLC,
b'',b'Australia',LLG,YCGO,
b'',b'Australia',LWH,YLAH,
b'',b'Australia',LGH,YLEC,
b'Leonora',b'Australia',LNO,YLEO,
b'',b'Australia',LEL,YLEV,
b'Lord Howe Island',b'Australia',LDH,YLHI,
b'Lyndhurst',b'Australia',LTP,YLHS,
b'Lindeman Island',b'Australia',LDC,YLIN,
b'Lismore',b'Australia',LSY,YLIS,
b'Lock',b'Australia',LOC,YLOK,
b'',b'Australia',LOA,YLOR,
b'Lotus Vale',b'Australia',LTV,YLOV,
b'',b'Australia',LUU,YLRA,
b'',b'Australia',LHG,YLRD,
b'Longreach',b'Australia',LRE,YLRE,
b'',b'Australia',LUT,YLRS,
b'',b'Australia',LER,YLST,
b'',b'Australia',LVO,YLTN,
b'',b'Australia',LZR,YLZI,
b'Launceston',b'Australia',LST,YMLT,
b'Exmouth',b'Australia',LEA,YPLM,
b'Liuzhou',b'China',LZH,ZGZH,
b'Guanghua',b'China',LHK,ZHGH,
b'Luoyang',b'China',LYA,ZHLY,
b'Lanzhou',b'China',LHW,ZLAN,
b'Altai',b'Mongolia',LTI,ZMAT,
b'Lijiang',b'China',LJG,ZPLJ,
b'Luxi',b'China',LUM,ZPLX,
b'Lianyungang',b'China',LYG,ZSLG,
b'Linyi',b'China',LYI,ZSLY,
b'Liangping',b'China',LIA,ZULP,
b'Lhasa',b'China',LXA,ZULS,
b'Luzhou',b'China',LZO,ZULZ,
"b""Land's End""",b'United Kingdom',LEQ,EGHC,
b'Lucapa',b'Angola',LBZ,FNLK,
"b""Al Bayda'""",b'Libya',LAQ,HLLQ,
b'Lakeland',b'United States',LAL,KLAL,
b'Louisville',b'United States',LMS,KLMS,
b'Lander',b'United States',LND,KLND,
b'Willoughby',b'United States',LNN,KLNN,
b'Wise',b'United States',LNP,KLNP,
b'Lone Rock',b'United States',LNR,KLNR,
b'Le Touquet-Paris-Plage',b'France',LTQ,LFAT,
"b""Les Sables-d'Olonne""",b'France',LSO,LFOO,
b'La Macarena',b'Colombia',LMC,,
b'Palma',b'Mozambique',LMZ,,
"b""Deadman's Cay""",b'Bahamas',LGI,MYLD,
b'Alpurrurulam',b'Australia',LNH,YLKN,
b'Aleg',b'Mauritania',LEG,,
b'Altus',b'United States',LTS,,
b'Columbus',b'United States',LSF,,
b'Columbus',b'United States',LCK,,
"b'Duluth, MN'",b'United States',LKI,,
b'Ely',b'United States',LYU,,
"b'Hampton, VA'",b'United States',LFI,,
b'Jacksonville',b'United States',LRF,,
b'Kulik Lake',b'United States',LKK,,
b'La Grande',b'United States',LGD,,
b'La Grange',b'United States',LGC,,
b'La Primavera',b'Colombia',LPE,,
b'La Union',b'Honduras',LUI,,
b'Latacunga',b'Ecuador',LAT,,
b'Laarbruch',b'Germany',LRC,,
b'Lablab',b'Papua New Guinea',LAB,,
b'Laconia',b'United States',LCI,,
b'Lady Elliot Island',b'Australia',LYT,,
b'Lagos De Moreno',b'Mexico',LOM,,
b'Laiagam',b'Papua New Guinea',LGM,,
b'Lake Gregory',b'Australia',LGE,,
b'Lake Jackson',b'United States',LJN,,
b'Lake Minchumina',b'United States',LMA,,
"b'Lake Placid, NY'",b'United States',LKP,,
b'Lakefield',b'Australia',LFP,,
b'Lakeland Downs',b'Australia',LKD,,
b'Lakeside',b'United States',LKS,,
b'Lakeview',b'United States',LKV,,
b'Lakota',"b""C\xc3\xb4te d'Ivoire""",LKT,,
b'Lalomalava',b'Samoa',LAV,,
b'Lamar',b'United States',LAA,,
b'Lamassa',b'Papua New Guinea',LMG,,
b'Lansdowne',b'Australia',LDW,,
b'Lanzhou',b'China',LZD,,
b'Laporte',b'United States',LPO,,
b'Las Canas',b'Costa Rica',LCS,,
b'Las Gaviotas',b'Colombia',LGT,,
b'Las Khoreh',b'Somalia',LKR,,
b'Las Limas',b'Honduras',LLH,,
"b'Las Vegas, NM'",b'United States',LVS,,
"b'Las Vegas, NV'",b'United States',LSV,,
b'Lathrop Wells',b'United States',LTH,,
"b'Laurel, MS'",b'United States',LUL,,
b'Laurie River',b'Canada',LRQ,,
"b'Lawrence, KS'",b'United States',LWC,,
b'Lawrence',b'United States',LWM,,
b'Lawrenceville',b'United States',LWV,,
b'Lawrenceville',b'United States',LVL,,
b'Lawton',b'United States',LAW,,
b'Leadville',b'United States',LXV,,
b'Leconi',b'Gabon',LEO,,
b'Leesburg',b'United States',LEE,,
b'Leguizamo',b'Colombia',LGZ,,
b'Lehu',b'Papua New Guinea',LHP,,
b'Leitre',b'Papua New Guinea',LTF,,
b'Lekana',b'Congo (Brazzaville)',LKC,,
b'Lemars',b'United States',LRJ,,
b'Lemmon',b'United States',LEM,,
b'Leonardtown',b'United States',LTW,,
b'Leron Plains',b'Papua New Guinea',LPN,,
b'Lese',b'Papua New Guinea',LNG,,
b'Lewiston',b'United States',LEW,,
b'Lexington',b'United States',LXN,,
b'Lime Village',b'United States',LVD,,
b'Limestone',b'United States',LIZ,,
b'Limon',b'United States',LIC,,
b'Limon',b'Honduras',LMH,,
b'Linda Downs',b'Australia',LLP,,
b'Linden',b'United States',LDJ,,
b'Linosa',b'Italy',LIU,,
b'Linxi',b'China',LXI,,
b'Lishan',b'Taiwan',LHN,,
b'Lissadell',b'Australia',LLL,,
b'Little Port Walter',b'United States',LPW,,
"b'Livengood, AK'",b'United States',LIV,,
"b'Livermore, CA'",b'United States',LVK,,
b'Livingston',b'United States',LVM,,
b'Loani',b'Papua New Guinea',LNQ,,
b'Lobatse',b'Botswana',LOQ,,
b'Lock Haven',b'United States',LHV,,
b'Lockport',b'United States',LOT,,
b'Lodar',b'Yemen',LDR,,
b'Loen',b'Marshall Islands',LOF,,
"b'Logan, UT'",b'United States',LGU,,
"b'Lompoc, CA'",b'United States',LPC,,
b'London',b'United States',LOZ,,
b'Long Island',b'United States',LIJ,,
b'Long Island',b'Papua New Guinea',LSJ,,
b'Longview',b'United States',LOG,,
b'Lontras',b'Brazil',LOI,,
b'Lopez De Micay',b'Colombia',LMX,,
b'Lordsburg',b'United States',LSB,,
b'Lorica',b'Colombia',LRI,,
b'Los Alamos',b'United States',LAM,,
b'Los Banos',b'United States',LSN,,
b'Los Tablones',b'Guatemala',LOX,,
b'Lost Harbor',b'United States',LHB,,
b'Lost River',b'United States',LSR,,
b'Louisburg',b'United States',LFN,,
b'Louisville',b'United States',LOU,,
b'Lovelock',b'United States',LOL,,
b'Lowai',b'Papua New Guinea',LWI,,
b'Luabo',b'Mozambique',LBM,,
"b'Ludington, MI'",b'United States',LDM,,
b'Lugh Ganane',b'Somalia',LGX,,
b'Lumberton',b'United States',LBT,,
b'Lublin',b'Poland',LUZ,,
b'Luzamba',b'Angola',LZM,,
"b'Lyons, (KS)'",b'United States',LYO,,
b'Mount Holly',b'United States',LLY,,
b'Lufkin',b'United States',LFK,,
"b'Glendale, AZ'",b'United States',LUF,,
b'Pickens',b'United States',LQK,,
b'Pontes e Lacerda',b'Brazil',LCB,,
b'Seattle',b'United States',LKE,,
b'Sydney',b'Australia',LBH,,
b'Wells',b'United States',LWL,,
b'West Palm Beach',b'United States',LNA,,
"b'Yuma, AZ'",b'United States',LGF,,
b'Lincang',b'China',LNJ,ZPLC,
b'Lumbo',b'Mozambique',LFB,FQLU,
b'Lake City',b'United States',LCQ,KLCQ,
b'Arlington',b'United States',LHC,KLHC,
b'Fort Stewart(Hinesville)',b'United States',LIY,KLHW,
b'Lawrenceville',b'United States',LZU,KLZU,
b'',b'Oman',LKW,OOLK,
b'Nangang Island',b'Taiwan',LZN,RCFG,
b'Lucas do Rio Verde',b'Brazil',LVR,SILC,
b'Lankaran',b'Azerbaijan',LLK,UBBL,
b'Leshukonskoye',b'Russia',LDG,ULAL,
b'Lalmonirhat',b'Bangladesh',LLJ,VGLM,
b'Latur',b'India',LTU,VALT,
b'Mataram',b'Indonesia',LOP,WADL,
b'Long Akah',b'Malaysia',LKH,WBGL,
b'Yongzhou',b'China',LLF,ZGLG,
b'Longyan',b'China',LCX,ZSLD,
b'Nyingchi',b'China',LZY,ZUNZ,
b'Yichun',b'China',LDS,ZYLD,
b'Mbambanakira',b'Solomon Islands',MBU,AGGI,
b'',b'Solomon Islands',MUA,AGGM,
b'Stirling Island',b'Solomon Islands',MNY,AGGO,
b'Macdonald Downs',b'Australia',MNW,,
b'Mulga Park',b'Australia',MUP,,
b'Miranda Downs',b'Australia',MWY,,
b'Myroodah',b'Australia',MYO,,
b'Madang',b'Papua New Guinea',MAG,AYMD,
b'',b'Papua New Guinea',MDU,AYMN,
b'',b'Papua New Guinea',MAS,AYMO,
b'Moro',b'Papua New Guinea',MXH,AYMR,
b'Misima Island',b'Papua New Guinea',MIS,AYMS,
b'Manguna',b'Papua New Guinea',MFO,AYNG,
b'Myvatn',b'Iceland',MVA,BIRL,
b'Melinda',b'Belize',MDB,,
b'Muskrat Dam',b'Canada',MSA,CZMD,
b'',b'Algeria',MUW,DAOV,
b'',"b""C\xc3\xb4te d'Ivoire""",MJC,DIMN,
b'Maiduguri',b'Nigeria',MIU,DNMA,
b'Makurdi',b'Nigeria',MDI,DNMK,
b'Minna',b'Nigeria',MXJ,DNMN,
b'Maradi',b'Niger',MFQ,DRRM,
b'Monastir',b'Tunisia',MIR,DTMB,
b'Santiago de M\xc3\xa9ndez',b'Ecuador',MZD,,
b'Munich',b'Germany',MUC,EDDM,
b'Mannheim',b'Germany',MHG,EDFM,
b'M\xc3\xb6nchengladbach',b'Germany',MGL,EDLN,
b'',b'Finland',MHQ,EFMA,
b'Mikkeli',b'Finland',MIK,EFMI,
b'Manchester',b'United Kingdom',MAN,EGCC,
b'Manston',b'United Kingdom',MSE,EGMH,
b'Durham',b'United Kingdom',MME,EGNV,
b'Mildenhall',b'United Kingdom',MHZ,EGUN,
b'Marham',b'United Kingdom',MRH,EGYM,
b'Mount Pleasant',b'Falkland Islands',MPN,EGYP,
b'Maastricht',b'Netherlands',MST,EHBK,
b'Lolland Falster / Maribo',b'Denmark',MRW,EKMB,
b'Mehamn',b'Norway',MEH,ENMH,
b'\xc3\x85r\xc3\xb8',b'Norway',MOL,ENML,
b'Michael',b'Norway',MJF,ENMS,
b'Mo i Rana',b'Norway',MQN,ENRA,
b'',b'Sweden',MXX,ESKM,
b'Malm\xc3\xb6',b'Sweden',MMX,ESMS,
b'Mpumalanga',b'South Africa',MQP,FAKN,
b'Margate',b'South Africa',MGH,FAMG,
b'Musina',b'South Africa',MEZ,FAMH,
b'Mafeking',b'South Africa',MBD,FAMM,
b'Mossel Bay',b'South Africa',MZY,FAMO,
b'Mkuze',b'South Africa',MZQ,FAMU,
b'Maun',b'Botswana',MUB,FBMN,
b'Mouyondzi',b'Congo (Brazzaville)',MUY,FCBM,
b'Mossendjo',b'Congo (Brazzaville)',MSX,FCMM,
b'Makoua',b'Congo (Brazzaville)',MKJ,FCOM,
b'Manzini',b'Swaziland',MTS,FDMS,
b'Port Louis',b'Mauritius',MRU,FIMP,
b'Mamfe',b'Cameroon',MMF,FKKF,
b'Maroua',b'Cameroon',MVR,FKKL,
b'Mbala',b'Zambia',MMQ,FLBA,
b'Mansa',b'Zambia',MNS,FLMA,
b'Mfuwe',b'Zambia',MFU,FLMF,
b'Mongu',b'Zambia',MNR,FLMG,
b'Maintirano',b'Madagascar',MXT,FMMO,
